region_id,geo_x,geo_y,area_km2,dist_from_centre_km,slope_mean_deg,slope_std_deg,slope_max_deg,roughness_mean_m,roughness_std_m,elev_mean_m,lola_valid_pct,shadow_fraction,shadow_std,dfsar_valid_pct,minirf_valid_pct,qualification_status
3249,-28635.07602339181,28054.59356725146,0.4275,40.087,10.3821,4.6083,23.1979,8.8371,3.2211,-1673.4861,1.0,1.0,0.0,1.0,1.0,QUALIFIED
3253,-9103.608108108108,27711.986486486487,0.23125,29.1684,6.9695,2.9422,20.3008,5.9835,1.804,-3497.0121,1.0,1.0,0.0,1.0,1.0,QUALIFIED
3273,35018.45238095238,27630.38095238096,0.65625,44.6065,11.9229,3.4199,28.0292,10.3227,2.5076,-7819.4475,1.0,1.0,0.0,0.0,1.0,QUALIFIED
3276,11337.0,27634.42857142857,0.09625,29.8693,8.1509,4.7378,24.7244,5.4281,1.4842,-2146.4717,1.0,1.0,0.0,0.0,1.0,QUALIFIED
3291,9295.312807881768,27517.371921182264,0.126875,29.0446,6.3664,4.1299,21.5543,4.7547,1.5282,-2109.7425,1.0,1.0,0.0,0.0,1.0,QUALIFIED
3335,-12884.277239709443,27515.754237288136,0.258125,30.3822,6.6695,2.8471,15.1034,5.9369,1.9396,-3562.7774,1.0,1.0,0.0,0.520581,1.0,QUALIFIED
3351,-27895.1882951654,27534.692111959288,0.49125,39.195,13.3732,4.5221,29.8164,11.8645,3.8805,-1636.9978,1.0,1.0,0.0,1.0,1.0,QUALIFIED
3360,34500.87867647059,27332.02573529412,0.17,44.0154,15.561,3.5986,27.6891,13.827,2.2907,-7708.4151,1.0,1.0,0.0,0.0,1.0,QUALIFIED
3361,-25954.02422907489,27304.79515418502,0.141875,37.6711,11.4812,3.7023,20.8059,9.8911,2.179,-1169.8129,1.0,1.0,0.0,0.0,1.0,QUALIFIED
3364,-9349.852750809065,27280.23300970874,0.38625,28.8374,4.9083,2.4281,16.4138,3.9662,1.4218,-3532.0964,1.0,1.0,0.0,1.0,1.0,QUALIFIED
3389,10628.968599033818,27274.69484702093,0.388125,29.2723,5.4777,3.5564,20.0166,4.0728,2.1338,-2134.8811,1.0,1.0,0.0,0.0,1.0,QUALIFIED
3426,-26777.6472392638,26861.54294478528,0.101875,37.928,10.9859,2.8983,18.6645,9.944,1.1435,-1291.2562,1.0,1.0,0.0,0.791411,1.0,QUALIFIED
3434,16578.419491525427,27103.254237288136,0.1475,31.7714,9.432,3.9506,18.6437,8.4107,3.1827,-654.1227,1.0,0.0276,0.1372,0.0,1.0,QUALIFIED
3456,-10909.323529411762,26864.32352941176,0.10625,28.9943,7.1935,3.1417,19.6112,6.1634,1.4164,-3536.6181,1.0,1.0,0.0,1.0,1.0,QUALIFIED
3474,-12221.522727272728,26878.340909090908,0.1375,29.5258,4.3009,1.9628,10.7423,3.9393,1.3921,-3615.1669,1.0,1.0,0.0,1.0,1.0,QUALIFIED
3500,-13661.619846261356,26248.61320754717,1.78875,29.5904,11.3815,3.6767,22.93,9.7666,2.7697,-3585.9366,1.0,1.0,0.0,0.0,1.0,QUALIFIED
3509,11874.982315112538,26930.805466237944,0.38875,29.4324,6.3068,3.6464,20.8938,4.7394,2.1583,-2151.3833,1.0,1.0,0.0,0.0,1.0,QUALIFIED
3519,-28846.60849056604,26773.73113207547,0.1325,39.3561,5.1688,2.9544,22.0389,3.8256,1.622,-1730.2809,1.0,1.0,0.0,1.0,1.0,QUALIFIED
3520,-9734.6642228739,26820.66129032258,0.42625,28.532,5.2865,4.3992,29.7657,4.0346,2.3426,-3526.4591,1.0,1.0,0.0,1.0,1.0,QUALIFIED
3546,9664.142857142862,26673.80357142857,0.175,28.3702,5.8736,3.0308,16.2071,4.7402,1.5824,-2118.8739,1.0,1.0,0.0,0.0,1.0,QUALIFIED
3598,10089.597856477165,26879.623951537746,0.670625,28.7106,4.8554,3.3593,29.8413,3.3689,1.3987,-2132.4718,1.0,1.0,0.0,0.0,1.0,QUALIFIED
3599,10674.106299212595,26572.80971128609,0.238125,28.6363,5.5218,4.3059,22.4544,4.1299,2.6078,-2134.0912,1.0,1.0,0.0,0.0,1.0,QUALIFIED
3637,10314.32371794872,25992.08653846154,0.39,27.9635,6.9018,3.2733,20.6535,5.3277,1.83,-2130.9125,1.0,1.0,0.0,0.0,0.998397,QUALIFIED
3655,-11534.230158730155,26199.139455782315,0.275625,28.6251,8.0891,2.7277,17.7915,6.8776,1.5553,-3646.2912,1.0,1.0,0.0,1.0,1.0,QUALIFIED
3674,-27429.69580419581,26303.996503496503,0.089375,38.0031,13.3156,2.4901,21.7097,12.2803,1.2371,-1457.7248,1.0,1.0,0.0,1.0,1.0,QUALIFIED
3715,9943.17283950618,25957.5987654321,0.10125,27.7965,4.061,2.5724,13.7422,3.2936,1.1367,-2142.9797,1.0,1.0,0.0,0.0,1.0,QUALIFIED
3721,9649.90849673203,26118.22875816993,0.19125,27.8436,6.6332,2.6768,17.0029,5.4951,1.2102,-2128.9373,1.0,1.0,0.0,0.0,0.986928,QUALIFIED
3733,-14417.111842105269,26044.08552631579,0.285,29.7676,13.4068,3.0205,22.8181,11.9006,1.7268,-3423.6875,1.0,1.0,0.0,0.0,1.0,QUALIFIED
3750,11165.94591611479,26050.08609271523,0.56625,28.342,7.1973,4.0637,22.2212,5.8617,3.1693,-2122.8593,1.0,1.0,0.0,0.0,1.0,QUALIFIED
3758,5925.816779533488,26372.30210684725,0.830625,27.0295,17.4366,3.5397,27.8723,15.7656,2.4218,-1707.4183,1.0,1.0,0.0,0.0,1.0,QUALIFIED
3807,-12811.580586080585,25693.54029304029,0.170625,28.7099,5.4456,3.2713,18.0147,4.4349,2.2818,-3696.7505,1.0,1.0,0.0,0.0,1.0,QUALIFIED
3897,2305.959330143545,25514.25598086125,0.130625,25.6178,10.872,4.3128,26.4493,8.8522,2.2691,-1661.147,1.0,1.0,0.0,0.0,1.0,QUALIFIED
3898,3149.150837988825,25595.82122905028,0.22375,25.7884,5.2571,2.7954,16.1272,4.1734,1.6868,-1636.7048,1.0,1.0,0.0,0.0,0.600559,QUALIFIED
3928,-12644.947608200457,25076.78132118451,0.54875,28.0838,5.0726,2.9602,20.8959,4.1263,1.6167,-3691.8483,1.0,1.0,0.0,0.158314,1.0,QUALIFIED
3932,2594.115384615383,25364.73076923077,0.08125,25.4966,6.9361,3.6267,17.2105,6.8638,2.8216,-1626.1219,1.0,1.0,0.0,0.0,1.0,QUALIFIED
3939,7899.261146496814,25231.7898089172,0.19625,26.4391,18.6195,3.2284,26.9877,16.9995,2.3152,-1683.4169,1.0,1.0,0.0,0.0,1.0,QUALIFIED
3953,-11211.678168459724,24998.92561007609,2.381875,27.3973,10.1532,4.692,28.5675,8.7202,3.566,-3571.5447,1.0,1.0,0.0,0.784833,1.0,QUALIFIED
3959,-20136.791866028707,25384.47129186603,0.653125,32.4009,18.0261,3.1268,28.8243,16.2145,1.8543,-2091.9575,1.0,1.0,0.0,0.0,1.0,QUALIFIED
3982,-12966.240740740735,25367.35185185185,0.084375,28.4884,3.9035,2.4317,10.8798,3.1794,1.0048,-3704.9147,1.0,1.0,0.0,0.0,1.0,QUALIFIED
4017,-27960.27859778598,25286.33948339484,0.33875,37.6978,7.5305,3.9195,19.4517,6.3904,2.9381,-1399.7413,1.0,0.8833,0.2878,0.898524,1.0,QUALIFIED
4056,-11895.623966942148,24693.64049586777,0.378125,27.4089,8.6636,3.827,21.4119,7.5837,2.9901,-3657.2775,1.0,1.0,0.0,0.824793,1.0,QUALIFIED
4071,-12890.54424778761,24629.349557522124,0.353125,27.7981,9.9458,2.8066,18.849,8.4336,1.5981,-3648.4423,1.0,1.0,0.0,0.39469,1.0,QUALIFIED
4072,-1836.502178649236,24997.722222222223,0.286875,25.0646,14.4132,4.3055,29.3282,12.8958,3.1088,-1339.5415,1.0,0.0112,0.086,0.0,1.0,QUALIFIED
4074,2046.6774193548408,25141.89784946237,0.11625,25.2246,7.0084,3.2326,17.1258,6.7354,2.9084,-1635.1189,1.0,1.0,0.0,0.0,1.0,QUALIFIED
4092,8211.107142857145,24821.92857142857,0.0875,26.1445,19.187,3.0506,25.4726,17.308,1.5405,-1645.6994,1.0,1.0,0.0,0.0,0.978571,QUALIFIED
4134,-9239.360369609858,24892.132443531827,0.304375,26.5509,8.1126,4.5324,25.2751,6.7658,2.8013,-3254.5094,1.0,1.0,0.0,1.0,1.0,QUALIFIED
4164,-12730.39864864865,24697.29054054054,0.0925,27.7846,7.019,2.6736,14.3287,6.3942,1.4063,-3659.7268,1.0,1.0,0.0,0.013514,1.0,QUALIFIED
4174,-6571.971774193546,24725.09677419355,1.085,25.583,7.5106,3.5608,22.7759,6.5609,2.8089,-3009.7982,1.0,1.0,0.0,1.0,1.0,QUALIFIED
4194,-19394.6610738255,24661.40604026846,0.465625,31.3735,16.8247,2.8197,24.9297,15.1231,1.7169,-2264.7851,1.0,1.0,0.0,0.0,1.0,QUALIFIED
4216,-32573.43388429752,24293.35123966942,0.378125,40.6342,14.2677,3.7711,27.7305,12.6357,2.5865,-177.2496,1.0,0.0346,0.1692,1.0,1.0,QUALIFIED
4227,17869.60309278351,24326.917525773195,0.12125,30.1847,10.6555,3.0006,20.276,9.9704,2.4367,-1118.5295,1.0,1.0,0.0,0.0,1.0,QUALIFIED
4232,3306.542910447766,24689.212686567163,0.335,24.9092,8.3253,3.55,19.638,6.6064,1.9501,-1623.1492,1.0,1.0,0.0,0.0,0.233209,QUALIFIED
4300,-12836.623110151188,24182.46544276458,0.289375,27.3776,7.3529,3.0573,19.9446,6.5267,2.7267,-3594.4883,1.0,1.0,0.0,0.794816,1.0,QUALIFIED
4315,-19414.439393939392,24235.65151515152,0.103125,31.0523,13.5723,2.342,19.1644,12.5392,1.1976,-2385.1009,1.0,1.0,0.0,0.0,1.0,QUALIFIED
4359,26302.378787878784,23945.80303030303,0.103125,35.5699,9.9957,4.7905,21.9615,9.9648,4.0052,-3312.617,1.0,0.0211,0.1194,1.0,1.0,QUALIFIED
4379,-11396.189655172411,24068.603448275862,0.090625,26.6296,5.6857,3.5217,15.859,5.0124,1.725,-3561.4441,1.0,1.0,0.0,1.0,1.0,QUALIFIED
4387,-8168.253623188408,24150.13768115942,0.129375,25.4935,6.5539,3.5642,19.9108,5.6152,1.912,-3057.9714,1.0,0.9888,0.0791,1.0,1.0,QUALIFIED
4459,-11856.682795698922,23527.47132616488,0.871875,26.3455,7.6932,3.3034,25.3537,6.6254,2.5493,-3580.6469,1.0,1.0,0.0,1.0,1.0,QUALIFIED
4490,-12208.294457274824,23932.45727482679,0.54125,26.8658,7.0426,4.3187,28.5614,5.5008,2.1756,-3621.2717,1.0,1.0,0.0,1.0,1.0,QUALIFIED
4587,-17593.6592039801,23424.50497512438,0.125625,29.2951,9.3204,4.7262,19.3715,8.2258,4.1962,-2481.0,1.0,0.9425,0.2117,0.0,1.0,QUALIFIED
4593,-10392.52786377709,23517.760061919504,0.201875,25.711,10.2089,4.0582,21.2677,9.0848,3.2733,-3397.9599,1.0,1.0,0.0,1.0,1.0,QUALIFIED
4603,-10751.81578947368,23454.11842105264,0.095,25.8004,10.4565,3.6717,21.9321,9.0861,1.6154,-3449.1747,1.0,1.0,0.0,1.0,1.0,QUALIFIED
4657,-22413.756606990624,22953.16410912191,0.733125,32.0808,7.5604,3.4507,25.2419,6.073,2.1608,-2806.61,1.0,1.0,0.0,0.0,1.0,QUALIFIED
4681,-19759.30681818182,23178.767045454548,0.11,30.4572,12.2892,2.6787,23.6165,10.9021,1.3335,-2668.7109,1.0,1.0,0.0,0.0,1.0,QUALIFIED
4701,-36593.97826086957,22982.565217391304,0.08625,43.2118,6.2145,2.4738,11.4643,5.8594,1.985,257.4574,1.0,0.9997,0.0034,1.0,1.0,QUALIFIED
4730,-36974.01973684211,23077.638157894737,0.095,43.5843,11.3374,2.6922,19.3851,10.5174,1.5531,205.1216,1.0,1.0,0.0,1.0,1.0,QUALIFIED
4751,-18777.76781857452,22905.73758099352,0.57875,29.6182,9.8906,3.5397,26.2962,8.7487,2.585,-2595.3281,1.0,1.0,0.0,0.0,1.0,QUALIFIED
4798,-20340.04571927781,22622.13657542225,1.073125,30.421,9.8215,4.2963,24.2517,8.3822,3.1182,-2808.5065,1.0,1.0,0.0,0.0,1.0,QUALIFIED
4807,-18035.659362549803,22822.61155378486,0.156875,29.0881,6.4664,2.6829,16.0247,5.7232,1.6899,-2498.415,1.0,1.0,0.0,0.0,1.0,QUALIFIED
4821,-23876.07488207547,22956.853183962263,1.06,33.1216,9.9401,3.7653,25.3187,8.5223,2.7967,-2714.9495,1.0,1.0,0.0,0.0,1.0,QUALIFIED
4823,-11115.18609865471,22752.293721973096,0.139375,25.3215,9.2647,3.5746,17.8464,8.696,3.514,-3589.5742,1.0,1.0,0.0,1.0,1.0,QUALIFIED
4909,18324.5,22468.21186440678,0.184375,28.9932,4.4009,2.4057,18.7238,3.5985,1.3527,-1428.744,1.0,1.0,0.0,0.0,1.0,QUALIFIED
4921,-12300.08904109589,22725.70547945205,0.45625,25.8402,11.1425,4.3054,27.9204,9.7493,3.7688,-3536.9157,1.0,1.0,0.0,1.0,1.0,QUALIFIED
4989,-23554.255364806868,22015.09227467811,0.145625,32.2401,6.114,2.8534,18.3441,4.7774,1.3342,-2779.8688,1.0,1.0,0.0,0.0,1.0,QUALIFIED
5000,2341.061938958708,21977.385098743267,0.348125,22.1013,11.746,4.2272,26.7698,10.5955,3.3187,-1063.3527,1.0,0.005,0.057,1.0,0.987433,QUALIFIED
5042,18434.468354430384,21836.101265822785,0.79,28.5769,8.4076,3.8421,24.2933,6.8835,2.3189,-1477.9455,1.0,0.9796,0.1277,0.0,1.0,QUALIFIED
5046,-22957.8,22071.5,0.15625,31.846,4.4372,2.3767,12.3533,3.578,1.3328,-2813.9862,1.0,1.0,0.0,0.0,1.0,QUALIFIED
5057,-21347.75609756097,21898.823170731703,0.205,30.5817,5.825,4.378,29.4163,4.9822,3.4247,-2906.8707,1.0,1.0,0.0,0.0,1.0,QUALIFIED
5066,-3201.5775862068986,21721.54885057472,0.435,21.9557,9.9283,4.4455,24.2033,8.8082,3.1775,-1931.7608,1.0,1.0,0.0,1.0,1.0,QUALIFIED
5077,-21962.84265734266,22040.045454545456,0.446875,31.1141,6.9084,4.3411,25.6896,5.2207,2.1973,-2881.2349,1.0,1.0,0.0,0.0,1.0,QUALIFIED
5082,17310.757309941517,21637.122807017546,0.21375,27.7096,12.0957,4.4395,21.7757,10.2307,3.176,-1578.6763,1.0,1.0,0.0,0.0,1.0,QUALIFIED
5099,21103.811091854423,21769.217504332755,0.72125,30.3194,8.7098,4.1064,23.3542,7.1639,2.7527,-1497.4021,1.0,0.1205,0.2818,0.891681,1.0,QUALIFIED
5103,-25589.62319644839,21803.7602663707,1.12625,33.6182,15.1013,3.9027,27.1303,13.5263,2.8613,-2396.1267,1.0,1.0,0.0,0.0,0.847947,QUALIFIED
5118,17799.724820143885,21605.22122302158,0.3475,27.9931,9.125,3.2423,17.8217,7.9077,2.468,-1498.9736,1.0,0.9939,0.0618,0.0,1.0,QUALIFIED
5142,-22528.74427480916,21603.49890948745,0.573125,31.2124,6.1561,2.679,17.2566,5.0453,1.2263,-2857.9415,1.0,1.0,0.0,0.0,1.0,QUALIFIED
5146,18922.86488812392,21461.730636833046,0.363125,28.6126,10.9428,4.2785,27.0912,8.7318,2.9648,-1541.2122,1.0,1.0,0.0,0.0,1.0,QUALIFIED
5147,21772.958149779734,21757.603524229075,0.28375,30.7808,7.5643,3.8053,25.5864,6.1094,2.38,-1557.4021,1.0,0.0582,0.2015,1.0,1.0,QUALIFIED
5157,15188.306179775282,21356.03370786517,1.1125,26.2061,16.4443,3.9246,29.0714,14.4251,3.0287,-1749.3028,1.0,0.9976,0.0438,0.0,1.0,QUALIFIED
5167,19216.73684210526,21521.157894736843,0.11875,28.8521,6.9887,4.2836,22.6512,5.2806,2.5205,-1541.241,1.0,1.0,0.0,0.0,1.0,QUALIFIED
5184,-19993.914634146346,21410.378048780487,0.128125,29.2937,6.2892,3.3262,21.0471,4.8497,1.5657,-2916.1229,1.0,1.0,0.0,0.0,1.0,QUALIFIED
5189,16867.44871794872,21092.05982905983,1.02375,27.0071,11.5034,3.5056,25.6994,9.9044,2.1851,-1694.3438,1.0,1.0,0.0,0.0,1.0,QUALIFIED
5205,-23391.27075098814,21628.583003952568,0.790625,31.8575,6.2674,3.2125,23.1607,5.1573,2.2093,-2795.9095,1.0,1.0,0.0,0.0,0.968379,QUALIFIED
5217,-3296.6376404494367,21197.2345505618,0.445,21.4515,10.2574,2.5992,17.5308,9.0916,1.5967,-2012.8907,1.0,1.0,0.0,1.0,0.630618,QUALIFIED
5246,17733.755599472985,20897.502635046112,0.474375,27.4078,13.1709,3.7034,23.4421,11.6071,2.5772,-1589.9283,1.0,1.0,0.0,0.0,1.0,QUALIFIED
5271,22106.16915052161,21343.756333830104,0.419375,30.7285,5.1836,3.3748,18.3711,3.9189,2.0258,-1551.0961,1.0,0.2241,0.3452,1.0,1.0,QUALIFIED
5277,13362.981675392664,21159.924083769634,0.119375,25.0261,15.3408,3.1842,24.534,13.5956,2.2374,-1462.4209,1.0,0.1629,0.3117,0.0,1.0,QUALIFIED
5280,22623.90119760479,21272.80538922156,0.104375,31.0544,3.5993,1.9296,9.3934,3.2006,1.3879,-1526.7495,1.0,0.1643,0.3104,1.0,1.0,QUALIFIED
5286,-21190.272727272728,21049.93181818182,0.1925,29.8678,5.2059,3.7979,25.2552,4.8581,3.9515,-2925.4584,1.0,1.0,0.0,0.0,0.724026,QUALIFIED
5290,18193.21859296482,21088.94221105528,0.124375,27.852,6.4326,3.0969,17.1144,5.317,1.5166,-1523.6147,1.0,1.0,0.0,0.0,1.0,QUALIFIED
5320,19289.13934850052,20504.26163391934,2.4175,28.1513,10.2292,4.1164,27.991,8.6824,3.0308,-1575.277,1.0,0.9506,0.2004,0.0,1.0,QUALIFIED
5349,19439.577989601392,20866.09792027729,0.360625,28.5182,4.4607,2.2474,13.5499,3.5774,0.9691,-1552.752,1.0,1.0,0.0,0.0,1.0,QUALIFIED
5354,-20297.74264705882,20870.26102941177,0.17,29.1123,5.1605,2.0662,10.5782,3.9652,0.9872,-2940.4057,1.0,1.0,0.0,0.0,0.349265,QUALIFIED
5360,-20696.41974752029,21485.39630297565,0.693125,29.8316,5.6203,3.4635,19.2976,4.3675,2.1847,-2908.939,1.0,1.0,0.0,0.0,0.950406,QUALIFIED
5385,-14080.234281437122,20799.601796407187,0.835,25.1166,15.6786,3.9464,28.5389,13.8958,2.9697,-2512.493,1.0,0.0038,0.0487,1.0,0.239521,QUALIFIED
5396,-2174.4549839228275,20500.5,0.194375,20.6149,7.0308,4.9458,23.2508,5.3441,2.9136,-2178.5788,1.0,1.0,0.0,1.0,0.0,QUALIFIED
5401,-19208.394736842103,20968.30427631579,0.38,28.4358,7.2528,3.2309,16.8274,6.3589,2.317,-2885.9432,1.0,1.0,0.0,0.439145,0.580592,QUALIFIED
5404,19872.979729729726,21017.72972972973,0.0925,28.9254,8.7351,3.5188,19.0497,7.3917,2.5218,-1523.8381,1.0,1.0,0.0,0.0,1.0,QUALIFIED
5431,-1576.4408602150506,20617.525089605737,0.34875,20.6772,5.81,2.1256,15.139,4.9387,1.8007,-2148.6613,1.0,1.0,0.0,1.0,0.0,QUALIFIED
5509,15085.95104895105,20561.776223776225,0.17875,25.5023,5.904,3.5724,18.4141,4.9621,2.9038,-1877.1825,1.0,1.0,0.0,0.0,1.0,QUALIFIED
5519,-19669.15883306321,20137.75688816856,1.5425,28.149,6.2591,3.4709,28.0931,5.2649,2.7459,-2935.6748,1.0,1.0,0.0,0.825365,0.0,QUALIFIED
5550,-22206.959380234504,20591.276800670017,1.4925,30.2838,8.8252,3.302,23.0978,7.6272,2.292,-2845.4797,1.0,1.0,0.0,0.0,0.141122,QUALIFIED
5555,-5058.434131736525,20173.70359281437,0.104375,20.7976,6.8956,2.6727,13.3635,5.5608,1.4253,-2142.4513,1.0,0.9916,0.0676,1.0,0.0,QUALIFIED
5556,-2617.458256599137,20810.091774094537,1.018125,20.9735,9.393,4.6125,21.7511,8.1601,3.916,-2118.2074,1.0,0.9999,0.0051,1.0,0.341314,QUALIFIED
5580,-1741.537735849059,20252.85849056604,0.231875,20.3271,2.9935,1.8883,12.0006,2.5569,1.5047,-2162.7684,1.0,1.0,0.0,1.0,0.0,QUALIFIED
5594,-2142.6409214092128,19974.82249322493,0.230625,20.0889,7.1144,4.8973,26.2099,5.0447,2.2377,-2183.9119,1.0,0.9851,0.1121,1.0,0.0,QUALIFIED
5605,-523.4534005037785,20012.370277078087,0.49625,20.0187,6.3083,3.1846,20.7908,5.464,2.4095,-2151.2391,1.0,0.9514,0.1996,1.0,0.0,QUALIFIED
5637,12349.5,20110.83210332104,0.169375,23.5997,12.9067,4.788,23.8698,11.7411,4.398,-1493.6027,1.0,0.1725,0.3236,0.881919,0.97786,QUALIFIED
5640,-18508.46338672769,20414.82494279176,1.365625,27.5552,10.3658,4.4643,25.6876,8.9264,3.6341,-2821.5949,1.0,1.0,0.0,0.835698,0.246224,QUALIFIED
5677,-1514.457816377173,19794.2965260546,0.251875,19.8516,5.1805,3.4088,17.8048,4.097,2.1299,-2176.5572,1.0,0.9952,0.0483,1.0,0.0,QUALIFIED
5718,-6391.072033898301,19407.77905569008,1.0325,20.4324,8.4465,3.8917,24.6178,7.3117,3.2363,-2179.776,1.0,0.1528,0.326,1.0,0.0,QUALIFIED
5728,-16778.491107518188,19559.857316087306,0.773125,25.7695,8.0555,3.3158,28.1745,6.6198,1.6713,-2665.5046,1.0,0.9502,0.191,1.0,0.0,QUALIFIED
5748,-1766.505291005291,19540.447089947087,0.118125,19.6196,4.7123,3.8632,18.3251,3.9927,3.6677,-2180.9621,1.0,0.9185,0.2401,1.0,0.0,QUALIFIED
5751,16467.125,19577.78125,0.5,25.5823,7.0618,3.6135,19.9622,5.5104,2.5941,-1943.5422,1.0,1.0,0.0,0.00375,1.0,QUALIFIED
5779,-18782.589552238805,19773.11194029851,0.209375,27.2713,6.7943,4.4583,18.5299,5.4613,2.2018,-2865.8002,1.0,1.0,0.0,1.0,0.0,QUALIFIED
5792,-15354.53225806452,19819.13110008271,0.755625,25.0704,10.0391,3.3244,25.7734,8.5567,2.1924,-2502.4333,1.0,1.0,0.0,1.0,0.0,QUALIFIED
5793,-5046.785714285717,19766.0,0.21875,20.3995,3.9508,2.1261,13.6512,3.1995,1.197,-2142.0194,1.0,0.8915,0.2512,1.0,0.0,QUALIFIED
5803,14811.9765478424,19253.267354596625,0.333125,24.2915,6.2962,3.6212,21.1286,5.0038,1.9678,-1914.1641,1.0,1.0,0.0,0.966229,1.0,QUALIFIED
5816,19772.791571753987,19503.689066059225,0.274375,27.7733,10.3941,3.0492,21.6039,9.0348,1.6263,-1744.8002,1.0,0.9977,0.0477,0.0,1.0,QUALIFIED
5817,23713.607142857145,19540.85714285714,0.0875,30.7276,13.4443,3.0587,20.5247,12.2191,2.0012,-1765.7783,1.0,1.0,0.0,1.0,1.0,QUALIFIED
5821,-14305.837078651684,19512.9531835206,0.166875,24.1946,9.0452,4.0697,18.5878,7.8345,2.3832,-2449.4244,1.0,1.0,0.0,1.0,0.0,QUALIFIED
5841,-2685.4662162162203,19231.581081081084,0.0925,19.4176,3.3617,1.3706,7.0685,2.9338,0.5512,-2184.3657,1.0,0.9924,0.0741,1.0,0.0,QUALIFIED
5853,23284.321428571435,18962.295112781954,0.3325,30.0289,10.5409,4.005,23.0515,8.951,3.0817,-1873.4292,1.0,1.0,0.0,1.0,1.0,QUALIFIED
5859,-18714.42617449665,19401.674496644297,0.093125,26.9558,3.7059,1.9088,9.9962,3.3987,0.8954,-2847.2703,1.0,1.0,0.0,1.0,0.0,QUALIFIED
5882,-15214.10824742268,19371.37628865979,0.303125,24.631,5.9902,2.1855,17.0732,5.0945,1.1145,-2513.1517,1.0,1.0,0.0,1.0,0.0,QUALIFIED
5897,20075.093824228024,19040.860253365005,0.789375,27.6688,8.9399,4.0281,19.874,7.4659,3.2573,-1797.2841,1.0,0.9841,0.1044,0.0,1.0,QUALIFIED
5911,-14720.41869918699,19214.863143631435,0.230625,24.2047,4.6403,2.1451,11.8682,3.9264,1.2601,-2492.7989,1.0,1.0,0.0,1.0,0.0,QUALIFIED
5936,19098.7125984252,19361.32677165354,0.238125,27.196,8.9948,4.7025,27.2593,8.0636,3.2137,-1753.9616,1.0,0.9824,0.109,0.0,1.0,QUALIFIED
5941,17425.44339622641,18985.22877358491,0.265,25.7698,6.2717,3.3665,17.3151,4.5574,2.0233,-1934.5656,1.0,1.0,0.0,0.431604,1.0,QUALIFIED
5944,-17480.973684210527,18908.605263157893,0.296875,25.7504,6.4048,2.4817,21.19,5.6801,1.606,-2700.841,1.0,0.9998,0.0037,1.0,0.0,QUALIFIED
5946,10731.401840490798,18944.64621676892,0.61125,21.7728,13.0392,4.5116,26.4714,11.1702,3.2357,-1280.7266,1.0,0.1724,0.326,1.0,0.0,QUALIFIED
5948,16016.85880398671,19075.250830564783,0.188125,24.9079,4.6845,2.2558,12.4787,3.7838,1.1636,-1935.1818,1.0,1.0,0.0,0.920266,1.0,QUALIFIED
5949,18144.14285714285,19083.29220779221,0.1925,26.3321,7.4973,3.7014,22.4382,6.6188,2.0423,-1888.7325,1.0,1.0,0.0,0.0,1.0,QUALIFIED
5954,17116.69653179191,19251.56936416185,0.540625,25.7605,6.9614,3.8458,18.5174,5.4783,2.4279,-1940.0331,1.0,1.0,0.0,0.198844,1.0,QUALIFIED
5979,13913.091269841265,19083.93253968254,0.1575,23.6171,3.6305,1.9288,9.4962,3.5632,1.4102,-1930.4171,1.0,1.0,0.0,1.0,1.0,QUALIFIED
5999,-14078.307646356036,19092.58482676225,0.523125,23.7211,8.2841,4.0955,24.1711,7.2084,3.4685,-2484.0486,1.0,0.9895,0.0932,1.0,0.0,QUALIFIED
6009,22844.086614173222,18948.82677165354,0.15875,29.6802,6.0207,3.8718,20.4355,4.8574,1.9861,-1888.7663,1.0,1.0,0.0,1.0,1.0,QUALIFIED
6013,-5974.378364905286,18691.45214356929,0.626875,19.6224,4.767,2.0346,14.2103,4.0776,1.2557,-2120.0008,1.0,0.1693,0.3278,1.0,0.0,QUALIFIED
6019,17667.120232172478,18571.768656716416,0.376875,25.6327,4.6947,2.5376,16.1663,3.5492,1.4799,-1926.366,1.0,1.0,0.0,0.864013,1.0,QUALIFIED
6032,17171.94525547445,18677.14233576642,0.085625,25.3714,4.653,2.7705,13.0219,3.0642,1.079,-1936.3486,1.0,1.0,0.0,1.0,1.0,QUALIFIED
6037,-15716.225806451615,18838.0,0.58125,24.5323,6.4086,3.7764,19.6601,5.3312,2.6492,-2548.1488,1.0,0.9349,0.212,1.0,0.0,QUALIFIED
6038,15814.636054421768,18844.88775510204,0.091875,24.6014,4.3721,1.975,9.7415,3.0968,0.7967,-1935.1595,1.0,1.0,0.0,1.0,1.0,QUALIFIED
6039,19531.05515370705,18663.587703435805,0.69125,27.0147,8.1874,3.6539,19.1197,7.1916,2.6402,-1831.5575,1.0,0.9895,0.0844,0.314647,1.0,QUALIFIED
6060,14376.269662921346,18808.252808988767,0.55625,23.6733,7.0627,4.6001,24.2577,5.5775,2.6304,-1917.7234,1.0,0.9849,0.1066,1.0,1.0,QUALIFIED
6061,15504.097989949754,18756.304020100502,0.621875,24.3346,6.1587,3.7941,24.5815,4.4248,1.6552,-1933.5184,1.0,1.0,0.0,1.0,1.0,QUALIFIED
6083,11264.1875,18731.28125,0.1,21.8572,18.9295,2.6655,25.1877,17.4725,1.433,-1431.5332,1.0,0.0,0.0,1.0,0.0,QUALIFIED
